Person_ID,Name,Age,Gender,Marital_Status,Num_of_Children,Family_Support_Score,Living_With_Family,Education_Level,Job_Role,Experience_Years,Monthly_Salary,Monthly_Expenses,Savings_Per_Month,Has_Loans,Monthly_EMI,UPI_Transactions_Per_Month,UPI_Total_Amount_Per_Month,UPI_Received_Amount_Per_Month,UPI_Transfer_Purpose_Major,Financial_Stress_Score,Job_Satisfaction_Score,Work_Life_Balance_Score,Physical_Health_Score,Mental_Health_Score,Sleep_Hours_Per_Day,Exercise_Per_Week,Stress_Level,Friends_Support_Score,Social_Activity_Frequency,Is_Happy,Happiness_Score
12766,Person_465,49,Female,Married,2,5,No,High School,Engineer,2,18663,22953,17182,No,3598,105,93878,73062,Bills,2,3,4,8,4,9,5,3,10,Low,No,9
12767,Person_466,38,Male,Single,3,3,Yes,Master,Engineer,21,86679,59077,17907,No,4329,68,125407,64037,Bills,3,10,3,7,10,10,4,4,5,High,No,1
12768,Person_467,36,Male,Single,1,1,Yes,PhD,Doctor,21,39349,67565,23593,Yes,6718,113,116869,19362,Travel,4,2,4,4,1,5,2,5,7,High,No,5
12769,Person_468,38,Male,Widowed,0,1,No,Master,Doctor,9,25767,82254,28683,No,9923,20,21395,54499,Shopping,6,1,5,3,4,9,1,1,9,High,Yes,6
12770,Person_469,47,Other,Married,4,7,No,High School,Artist,2,42409,2491,4928,Yes,24602,151,185254,46281,Bills,5,10,7,4,2,4,3,9,2,Medium,No,4
12771,Person_470,45,Female,Single,2,1,Yes,PhD,Manager,11,44023,66696,16105,Yes,13782,101,16738,62813,Shopping,10,2,9,4,10,6,1,10,9,High,No,2
12772,Person_471,56,Male,Married,0,1,Yes,High School,Engineer,28,97615,10087,2888,Yes,16476,130,133703,44852,Rent,4,8,2,10,3,5,3,10,10,High,Yes,5
12773,Person_472,45,Male,Divorced,4,3,Yes,PhD,Doctor,16,14716,84110,2690,No,27240,94,148977,47836,Rent,2,8,8,10,7,6,3,4,6,Low,No,4
12774,Person_473,42,Female,Divorced,4,10,Yes,Master,Engineer,6,38241,7091,4091,No,24884,189,19056,4595,Shopping,5,3,3,8,7,9,2,9,6,Medium,Yes,7
12775,Person_474,28,Male,Divorced,3,4,Yes,Bachelor,Doctor,12,27919,67858,23666,No,51,104,121656,95930,Travel,5,7,9,4,1,4,3,4,3,Low,Yes,6
12776,Person_475,31,Female,Widowed,3,4,No,Master,Teacher,1,76641,70032,25817,No,16702,124,115316,15402,Food,7,7,10,5,8,5,2,1,10,Medium,Yes,3
12777,Person_476,20,Female,Married,3,2,No,Master,Engineer,3,57582,15921,13960,Yes,10184,1,166519,65283,Shopping,1,2,4,2,7,9,0,5,9,Low,No,9
12778,Person_477,20,Female,Divorced,0,1,No,Bachelor,Teacher,9,85889,15253,22633,Yes,12468,65,54418,92676,Shopping,4,9,3,4,1,7,1,9,4,Low,Yes,4
12779,Person_478,66,Female,Single,0,3,No,Bachelor,Engineer,38,63777,68052,690,No,22072,112,37190,88131,Shopping,5,3,10,7,8,9,2,3,5,High,No,5
12780,Person_479,53,Female,Divorced,2,4,Yes,PhD,Manager,23,26479,24231,25103,Yes,15479,169,26014,42723,Shopping,8,2,6,3,2,10,5,5,3,High,Yes,3
12781,Person_480,51,Other,Divorced,3,3,Yes,PhD,Artist,16,1323,25030,1495,No,28467,161,181350,51322,Shopping,8,3,10,1,8,8,6,3,5,Medium,Yes,8
12782,Person_481,67,Male,Divorced,4,8,Yes,High School,Sales,5,7857,48385,28401,Yes,23402,41,125563,46764,Travel,1,2,9,8,3,7,1,3,8,Medium,Yes,7
12783,Person_482,44,Other,Widowed,1,10,No,High School,Sales,18,50232,7853,11085,Yes,7210,19,1780,24911,Bills,5,8,7,8,10,6,6,1,8,Medium,Yes,7
12784,Person_483,59,Male,Single,2,1,No,Master,Sales,4,74712,14279,17276,Yes,12934,96,190330,91288,Food,10,5,4,6,7,7,5,2,8,High,No,8
12785,Person_484,64,Other,Married,0,2,No,Bachelor,Teacher,31,9940,54550,24962,Yes,3956,67,42192,19405,Bills,1,3,3,7,6,9,4,2,6,Low,No,7
12786,Person_485,20,Female,Single,2,7,Yes,High School,Doctor,9,3295,35238,25825,Yes,6057,172,190372,58122,Shopping,1,5,10,10,5,7,5,9,1,Medium,Yes,3
12787,Person_486,35,Male,Married,2,4,No,Master,Sales,8,35873,16309,10720,No,29955,74,104875,89756,Bills,2,8,4,2,10,8,0,7,10,High,Yes,3
12788,Person_487,58,Male,Widowed,2,8,Yes,Bachelor,Manager,26,16714,11299,5873,No,27268,124,99129,99489,Travel,2,7,3,5,2,10,4,8,6,High,Yes,2
12789,Person_488,24,Other,Widowed,2,3,Yes,PhD,Sales,12,18715,26430,4503,Yes,11210,169,43923,3447,Rent,9,6,3,7,2,9,4,2,10,Low,No,1
12790,Person_489,41,Other,Widowed,1,6,Yes,Master,Engineer,18,565,68716,11720,No,14590,46,89196,53143,Bills,4,1,9,9,1,8,3,9,7,Low,Yes,5
12791,Person_490,48,Male,Widowed,3,9,Yes,PhD,Teacher,20,21333,9430,13964,Yes,26600,4,2395,62906,Food,3,10,4,1,9,7,5,3,9,High,Yes,4
12792,Person_491,22,Other,Married,4,1,Yes,High School,Engineer,23,70978,44995,897,Yes,23259,48,102449,10662,Travel,1,1,9,3,8,8,3,10,8,Low,No,2
12793,Person_492,31,Other,Divorced,2,1,Yes,High School,Engineer,37,66932,73751,17094,Yes,20815,123,121747,63001,Rent,2,1,10,6,8,7,5,2,8,Low,Yes,1
12794,Person_493,45,Other,Married,2,8,No,Bachelor,Engineer,3,53925,68300,3695,Yes,13864,36,146851,58282,Travel,6,10,5,7,1,5,4,1,7,High,Yes,3
12795,Person_494,35,Female,Single,2,3,Yes,Master,Artist,23,10629,16096,2686,No,1525,161,71028,4899,Shopping,9,8,7,6,5,7,3,9,2,Medium,Yes,6
12796,Person_495,70,Female,Widowed,3,5,Yes,PhD,Artist,34,72400,7,23572,Yes,13277,197,160794,28582,Rent,5,8,5,1,6,4,6,8,1,Medium,Yes,2
12797,Person_496,56,Other,Widowed,0,1,No,Bachelor,Doctor,2,59284,50416,5778,No,7043,145,138183,67471,Food,4,7,1,4,2,8,1,4,2,High,No,10
12798,Person_497,41,Other,Single,0,5,Yes,High School,Teacher,3,73183,40963,24152,Yes,17662,18,141056,42213,Rent,5,6,2,6,10,10,5,7,6,Medium,No,7
12799,Person_498,48,Female,Married,1,6,No,High School,Manager,36,21235,20712,15150,Yes,8705,39,93176,75871,Food,9,4,5,8,5,8,5,3,2,High,No,7
12800,Person_499,33,Female,Divorced,0,8,No,Master,Manager,39,26749,15253,21397,No,6125,16,26924,83205,Shopping,7,1,6,10,6,6,3,3,10,High,Yes,3
12801,Person_500,47,Male,Divorced,2,3,No,PhD,Manager,34,47718,71314,20896,Yes,7874,187,183775,74081,Food,8,9,7,4,9,10,5,4,4,Low,Yes,1
12802,Person_501,24,Male,Single,2,3,Yes,Master,Engineer,30,53029,78327,16799,Yes,12529,98,32577,83805,Travel,4,1,2,7,10,10,4,2,10,Medium,No,9
12803,Person_502,66,Female,Divorced,2,10,Yes,PhD,Artist,24,76164,51725,9663,No,26309,92,138783,37830,Bills,8,4,10,3,1,6,3,10,3,High,Yes,5
12804,Person_503,68,Other,Married,1,9,No,PhD,Teacher,39,7383,15042,4180,No,27946,41,85548,7066,Travel,6,3,9,8,10,4,3,4,6,Medium,Yes,2
12805,Person_504,49,Other,Married,2,4,Yes,Master,Engineer,12,35291,67426,4262,No,23284,122,125093,10712,Travel,5,7,6,1,3,8,2,10,8,Medium,No,8
12806,Person_505,65,Other,Single,0,4,Yes,Bachelor,Artist,3,20197,81872,27007,Yes,28497,106,135168,81527,Rent,7,5,2,4,9,10,6,3,6,Medium,No,10
12807,Person_506,24,Other,Married,3,7,No,Master,Artist,13,67873,40617,2515,Yes,14955,71,66555,65365,Shopping,6,5,2,8,1,8,6,8,2,High,Yes,10
12808,Person_507,31,Male,Widowed,3,2,No,Master,Sales,12,97937,88036,25671,No,2500,64,89848,87185,Bills,3,4,3,10,1,10,2,2,5,Low,No,4
12809,Person_508,35,Female,Single,4,8,Yes,High School,Sales,26,84095,13455,25385,No,3464,108,8254,99851,Food,5,1,1,4,1,6,4,9,6,Medium,Yes,10
12810,Person_509,45,Other,Married,0,6,No,High School,Teacher,5,39230,9496,11236,Yes,18643,52,125410,30806,Rent,9,5,9,2,7,6,1,3,9,High,No,7
12811,Person_510,45,Male,Single,2,3,No,Master,Teacher,16,7652,74809,22024,Yes,29339,134,137037,12210,Shopping,7,4,10,2,5,7,5,4,6,Medium,No,5
12812,Person_511,67,Other,Divorced,3,9,No,Master,Teacher,35,79981,6796,14104,No,29265,132,189059,36972,Bills,4,10,4,4,6,9,0,10,10,Low,Yes,3
12813,Person_512,40,Female,Married,0,5,Yes,High School,Engineer,39,55566,28319,6616,No,15954,23,103025,34136,Travel,7,8,5,4,8,8,5,10,5,Medium,Yes,10
12814,Person_513,58,Male,Widowed,3,8,Yes,PhD,Doctor,34,33770,51888,17376,No,23880,27,130509,44297,Shopping,5,2,7,2,2,8,0,3,1,High,No,8
12815,Person_514,55,Female,Married,2,7,Yes,Master,Teacher,16,38202,87091,25857,No,19043,61,32963,15945,Shopping,2,8,1,7,2,10,6,3,10,Medium,Yes,2
12816,Person_515,52,Female,Single,3,8,No,Bachelor,Sales,1,4391,65634,4370,Yes,255,16,3273,95201,Shopping,6,1,3,6,3,7,4,8,5,Medium,Yes,1
12817,Person_516,49,Male,Single,4,7,Yes,Bachelor,Doctor,12,96593,9972,18157,Yes,1502,19,15330,42477,Travel,7,4,3,3,3,8,1,8,5,Medium,Yes,5
12818,Person_517,56,Male,Married,4,3,No,Bachelor,Engineer,1,19568,81759,19945,Yes,4656,2,152566,79180,Food,8,3,2,8,3,10,1,6,6,Low,No,4
12819,Person_518,42,Male,Widowed,3,2,Yes,Master,Doctor,27,30792,43225,3816,Yes,10302,164,76422,70453,Rent,6,5,8,8,4,4,1,4,7,Medium,Yes,10
12820,Person_519,29,Male,Widowed,0,7,Yes,PhD,Manager,25,4792,74168,23017,No,5430,142,122089,85404,Food,8,5,5,1,3,6,2,1,4,High,Yes,7
12821,Person_520,24,Male,Widowed,0,3,No,PhD,Doctor,21,91427,4952,1756,Yes,8598,50,3212,77413,Bills,7,5,1,3,2,6,4,4,7,Medium,No,9
12822,Person_521,55,Male,Single,0,3,Yes,High School,Teacher,2,54722,39424,2373,No,27425,175,87594,13224,Rent,2,4,2,5,9,9,0,8,5,Medium,No,6
12823,Person_522,53,Male,Married,3,2,No,Master,Engineer,34,94955,56136,2576,Yes,19560,135,132152,3052,Bills,6,8,1,2,6,6,1,6,6,Medium,No,1
12824,Person_523,50,Other,Divorced,0,4,Yes,PhD,Teacher,11,19472,88719,25467,Yes,15976,140,32675,27272,Travel,9,3,6,5,3,5,4,2,4,Low,No,8
12825,Person_524,29,Female,Single,2,8,Yes,Master,Sales,23,60040,28881,4184,Yes,1860,175,22007,41150,Food,6,4,9,10,9,4,5,3,8,High,Yes,2
12826,Person_525,38,Male,Widowed,4,1,No,High School,Manager,4,68529,88449,25283,No,6158,2,113805,96204,Shopping,4,1,7,3,4,4,0,7,9,Medium,Yes,4
12827,Person_526,51,Other,Married,2,1,No,High School,Sales,19,56421,19976,2397,Yes,5806,192,82641,17316,Rent,7,7,5,9,4,7,6,4,2,High,No,3
12828,Person_527,20,Other,Widowed,0,5,No,High School,Teacher,38,55216,62544,12674,No,20738,72,95815,53389,Shopping,3,1,3,1,8,5,2,4,4,High,No,6
12829,Person_528,24,Other,Divorced,2,5,Yes,Bachelor,Teacher,38,97479,49233,10326,No,17106,158,46815,63332,Bills,5,2,8,4,7,8,3,5,8,Low,Yes,2
12830,Person_529,64,Female,Widowed,0,1,Yes,Master,Teacher,12,46960,74500,10546,Yes,23963,104,83482,7240,Shopping,1,7,10,10,7,9,0,8,8,High,Yes,5
12831,Person_530,23,Male,Widowed,3,6,Yes,High School,Artist,11,2533,28266,22353,No,9474,117,639,97095,Shopping,10,1,4,6,10,4,6,7,9,Medium,No,9
12832,Person_531,35,Other,Divorced,2,1,No,Master,Manager,12,60936,61265,29849,Yes,16997,153,63593,68774,Travel,3,3,9,9,7,5,6,9,3,Low,Yes,3
12833,Person_532,43,Female,Married,3,5,No,Bachelor,Teacher,9,9687,81376,4535,No,19715,183,78038,43175,Travel,8,6,5,3,10,5,6,5,1,Low,Yes,2
12834,Person_533,35,Female,Single,3,9,No,Bachelor,Teacher,32,75838,84798,23267,Yes,5790,33,93899,565,Food,9,6,6,3,5,10,5,1,9,High,No,2
12835,Person_534,21,Female,Married,1,5,Yes,High School,Sales,39,15099,3351,24511,No,19500,136,3736,87298,Bills,9,6,5,5,7,4,0,4,1,Low,No,9
12836,Person_535,68,Other,Divorced,0,6,Yes,High School,Sales,15,4591,56181,14599,No,10170,61,16473,71094,Travel,10,2,10,7,4,10,0,6,3,High,No,6
12837,Person_536,47,Male,Widowed,4,8,No,PhD,Teacher,34,11917,52305,9168,Yes,9004,119,128771,16375,Travel,2,2,7,5,8,7,3,6,3,High,No,2
12838,Person_537,51,Other,Married,0,1,Yes,Master,Engineer,2,5619,11345,17118,Yes,9978,114,125801,25710,Food,4,6,7,8,9,5,1,9,9,Low,Yes,3
12839,Person_538,46,Other,Single,4,2,No,High School,Artist,4,51163,33017,27044,Yes,16714,12,165091,49895,Rent,5,10,1,5,3,6,5,10,1,Medium,No,1
12840,Person_539,39,Male,Divorced,0,9,Yes,PhD,Sales,25,50549,35398,27116,Yes,18596,68,107598,76639,Food,3,5,2,7,7,5,6,5,7,High,Yes,2
12841,Person_540,43,Male,Married,3,3,Yes,Master,Engineer,10,44153,75138,632,No,25792,168,86623,15174,Shopping,1,7,7,6,10,8,3,5,2,Low,Yes,2
12842,Person_541,31,Male,Single,2,6,No,High School,Artist,6,22946,25562,13280,No,21877,76,36820,87329,Shopping,6,7,8,10,9,4,0,6,7,Low,Yes,2
12843,Person_542,69,Female,Divorced,2,5,Yes,PhD,Teacher,9,50192,64209,14746,No,7232,0,57589,27597,Travel,10,5,4,2,1,8,5,6,1,High,No,7
12844,Person_543,54,Male,Single,1,2,Yes,PhD,Manager,33,99534,73278,4268,No,12674,88,196879,74289,Travel,2,8,6,3,2,7,2,3,10,High,Yes,3
12845,Person_544,52,Other,Divorced,4,7,No,Master,Doctor,2,95052,17281,20483,Yes,21998,46,18414,38397,Food,9,10,10,4,7,9,0,6,10,High,No,4
12846,Person_545,52,Male,Widowed,4,4,No,PhD,Doctor,7,13173,54644,19285,No,22297,3,127378,71854,Food,1,6,3,5,2,6,2,8,8,High,No,2
12847,Person_546,70,Other,Married,4,1,Yes,Master,Teacher,30,59768,7315,18047,Yes,16052,190,24220,33069,Bills,9,5,7,9,7,4,4,6,10,Medium,No,5
12848,Person_547,62,Female,Single,3,4,No,Master,Sales,10,46067,35172,15321,No,15774,179,60531,85687,Shopping,7,4,3,6,1,5,2,5,10,Medium,Yes,9
12849,Person_548,56,Other,Divorced,4,6,Yes,Master,Engineer,6,12547,84885,10207,Yes,5913,9,110002,40274,Food,10,7,7,1,3,6,0,3,2,Medium,No,9
12850,Person_549,31,Other,Single,2,7,No,Bachelor,Manager,1,22429,10396,5591,Yes,14102,27,173497,74237,Rent,2,4,8,3,5,5,3,1,3,Medium,No,7
12851,Person_550,22,Male,Single,3,7,Yes,PhD,Artist,5,42588,50626,27757,Yes,15389,120,9387,72498,Bills,6,5,3,7,6,7,0,5,8,Low,Yes,8
12852,Person_551,20,Male,Married,0,7,Yes,Master,Teacher,31,75001,10897,16226,Yes,27913,125,76815,38197,Food,8,5,2,8,9,9,0,6,3,High,No,5
12853,Person_552,52,Other,Widowed,4,3,No,High School,Manager,19,74609,76738,29732,Yes,10567,133,27584,48634,Travel,2,1,6,7,9,4,4,6,1,Low,Yes,5
12854,Person_553,59,Male,Single,4,6,Yes,Bachelor,Manager,33,844,78591,28639,No,5611,154,44783,30041,Food,5,1,4,5,3,7,6,6,9,Low,Yes,3
12855,Person_554,29,Female,Divorced,0,8,Yes,Bachelor,Sales,15,32224,36147,27206,Yes,9432,139,170881,7248,Travel,6,3,8,10,8,7,1,3,8,Medium,No,6
12856,Person_555,62,Female,Divorced,4,4,No,PhD,Artist,24,92944,45684,20256,No,319,61,185399,85365,Travel,3,3,2,8,4,9,0,4,4,Low,No,1
12857,Person_556,63,Male,Widowed,0,8,No,Master,Manager,11,2423,41620,1054,No,24469,179,124494,2203,Shopping,2,2,4,9,7,7,4,3,8,Medium,No,3
12858,Person_557,48,Female,Divorced,3,2,Yes,PhD,Sales,6,9515,47558,8572,Yes,12686,175,115814,51986,Shopping,6,2,2,7,6,7,3,2,5,High,No,2
12859,Person_558,32,Male,Widowed,2,10,No,Bachelor,Engineer,38,2115,79076,13579,No,26490,66,130752,25370,Food,3,6,2,9,8,5,4,8,3,Medium,Yes,7
12860,Person_559,31,Other,Divorced,0,9,No,Master,Sales,16,68114,41007,19466,No,20584,173,141929,35247,Food,2,1,2,1,6,10,4,7,1,High,No,9
12861,Person_560,50,Other,Married,1,9,Yes,High School,Engineer,10,58418,70663,10583,No,4791,73,173333,75922,Rent,1,6,1,9,4,8,2,8,10,Medium,No,4
12862,Person_561,65,Female,Single,0,8,Yes,Master,Engineer,5,37689,9857,8007,Yes,329,94,73588,434,Bills,8,5,4,3,2,5,1,6,5,Low,Yes,7
12863,Person_562,21,Male,Married,4,10,No,Bachelor,Manager,22,99106,5392,15903,Yes,8851,142,148067,62982,Bills,1,6,2,6,7,9,1,7,6,Low,No,8
12864,Person_563,70,Male,Single,3,10,No,High School,Sales,26,79741,39999,9784,Yes,28264,198,13580,65180,Food,5,5,9,8,4,6,5,1,4,Medium,No,10
12865,Person_564,69,Female,Single,3,1,No,Master,Engineer,5,65141,33730,4261,Yes,11310,35,18240,34474,Shopping,6,7,9,3,9,9,6,10,7,High,No,2
12866,Person_565,54,Other,Single,0,2,Yes,High School,Artist,37,64290,72687,27323,No,23126,141,83446,24644,Rent,3,1,7,4,9,9,3,5,3,High,No,7
12867,Person_566,42,Female,Married,2,6,Yes,High School,Manager,1,15772,565,2389,No,21300,111,104533,38493,Bills,7,3,6,7,7,9,5,4,7,Medium,No,3
12868,Person_567,36,Other,Single,1,10,Yes,Bachelor,Sales,21,58713,56570,19937,No,10164,130,177183,83824,Food,2,6,3,7,5,9,6,10,1,Low,Yes,8
12869,Person_568,45,Male,Married,3,5,Yes,High School,Sales,19,81444,1317,21522,No,18177,112,165938,3959,Shopping,7,1,7,4,3,7,6,3,7,High,No,6
12870,Person_569,27,Other,Widowed,4,9,Yes,PhD,Doctor,24,63089,18210,13939,No,22841,109,80974,47289,Shopping,2,7,1,9,3,9,4,2,1,Medium,Yes,3
12871,Person_570,48,Female,Divorced,4,5,Yes,Bachelor,Sales,14,21587,11600,11219,No,27794,113,73401,11143,Shopping,5,4,9,3,9,6,3,9,1,High,Yes,8
12872,Person_571,45,Male,Divorced,2,2,Yes,PhD,Manager,28,1224,87571,9399,Yes,24509,66,143283,39593,Travel,7,3,4,8,9,9,6,8,2,Low,Yes,3
12873,Person_572,29,Female,Single,3,10,No,High School,Artist,7,86349,21334,28429,No,29133,125,190057,39115,Shopping,3,10,6,8,4,5,3,10,2,High,Yes,9
12874,Person_573,45,Female,Married,0,4,No,PhD,Sales,36,48124,68192,544,No,5703,85,164340,22540,Food,4,9,6,4,1,7,1,2,4,Medium,No,3
12875,Person_574,53,Other,Divorced,4,9,Yes,Master,Doctor,32,89244,75547,27657,No,27109,18,3646,35481,Rent,1,1,3,7,10,5,1,6,1,High,No,1
12876,Person_575,70,Female,Married,2,1,Yes,High School,Manager,21,63240,35650,20047,Yes,10649,181,186443,95505,Food,3,8,4,4,5,7,1,3,4,High,Yes,2
12877,Person_576,60,Other,Married,3,1,Yes,Master,Engineer,4,32990,87507,2239,No,22554,68,42816,77097,Shopping,9,1,10,1,8,5,0,3,2,Low,No,4
12878,Person_577,26,Male,Single,3,7,No,PhD,Teacher,38,67204,87315,10559,No,27676,9,89460,22578,Rent,10,5,3,1,10,4,4,5,4,Low,No,2
12879,Person_578,23,Other,Divorced,3,3,Yes,Master,Teacher,17,77816,69624,20157,Yes,28942,160,44112,12787,Bills,5,10,6,1,4,8,3,7,4,Low,Yes,4
12880,Person_579,69,Male,Single,3,10,No,High School,Engineer,37,37802,33518,2627,No,27309,140,51048,72048,Bills,8,8,1,2,10,8,4,7,9,Low,No,4
12881,Person_580,64,Other,Single,3,2,No,Master,Sales,36,45817,8754,6618,Yes,23028,127,185983,52879,Food,2,6,8,6,10,7,6,10,9,Medium,Yes,4
12882,Person_581,30,Female,Divorced,4,9,No,PhD,Teacher,29,22311,30788,12123,Yes,23804,98,132850,10596,Rent,3,7,8,10,4,4,3,1,1,High,Yes,1
12883,Person_582,48,Other,Divorced,2,3,No,PhD,Teacher,30,5151,60650,6780,No,12672,178,45752,97282,Food,7,8,9,5,9,6,3,7,5,High,No,9
12884,Person_583,55,Other,Widowed,3,2,No,PhD,Engineer,9,13787,82866,27050,No,4155,31,70726,60669,Rent,10,6,6,2,9,4,5,7,7,High,No,10
12885,Person_584,44,Male,Widowed,1,8,Yes,High School,Sales,14,38356,53180,8015,Yes,29802,111,158361,19930,Rent,4,6,1,8,7,10,3,6,4,High,No,7
12886,Person_585,40,Female,Married,1,10,Yes,PhD,Sales,17,54713,84221,3130,No,24795,23,44788,47950,Food,9,6,3,9,10,7,3,6,5,Medium,Yes,2
12887,Person_586,55,Other,Divorced,2,6,No,High School,Engineer,22,94987,62714,28083,No,27394,34,4747,95737,Rent,7,5,1,7,8,4,2,2,2,Low,Yes,3
12888,Person_587,29,Female,Widowed,0,6,Yes,Master,Sales,32,47829,17328,16480,Yes,26482,82,45,18687,Shopping,1,8,5,9,4,6,2,3,3,High,No,8
12889,Person_588,56,Other,Married,0,10,No,PhD,Sales,15,28479,50767,14831,Yes,2611,69,7758,52833,Rent,4,2,3,4,8,7,5,3,7,High,Yes,7
12890,Person_589,28,Other,Married,0,7,No,Master,Manager,37,3855,88225,20242,No,22075,167,125076,35989,Rent,10,7,2,7,6,8,0,3,10,Low,No,4
12891,Person_590,43,Female,Married,1,7,Yes,Bachelor,Manager,34,23300,64227,2708,Yes,18977,181,154509,30183,Food,6,4,3,5,3,9,1,2,7,Low,No,4
12892,Person_591,54,Other,Widowed,0,6,Yes,Master,Engineer,33,30709,34498,5397,No,16479,108,150657,20758,Bills,6,1,9,5,7,4,6,9,4,High,No,9
12893,Person_592,68,Female,Divorced,4,4,Yes,Bachelor,Artist,27,44262,58333,11528,No,9180,171,140926,1082,Travel,10,5,8,3,3,8,6,6,1,Low,No,5
12894,Person_593,54,Other,Single,3,9,Yes,Master,Teacher,1,98692,12218,22536,No,9304,189,183148,96368,Rent,6,3,3,9,7,8,3,2,1,High,Yes,5
12895,Person_594,67,Male,Married,1,6,Yes,High School,Manager,29,3303,46935,16840,No,22425,98,56950,45891,Travel,5,4,2,10,5,5,4,3,4,High,No,7
12896,Person_595,55,Female,Widowed,2,4,No,Master,Teacher,12,57099,27718,5914,Yes,26854,195,148421,45810,Rent,3,7,5,5,4,6,6,10,4,High,Yes,1
12897,Person_596,37,Other,Widowed,2,3,Yes,High School,Doctor,15,16618,72728,4368,No,21447,32,152420,46901,Food,2,5,1,6,3,10,2,6,6,High,Yes,3
12898,Person_597,68,Other,Single,3,4,Yes,High School,Engineer,4,66283,32588,11179,Yes,14610,55,165368,83512,Food,3,4,4,3,8,9,1,4,7,High,Yes,2
12899,Person_598,58,Male,Single,1,3,Yes,PhD,Artist,27,16629,79949,20472,No,8437,163,19455,71062,Rent,9,1,8,10,4,4,0,7,9,High,Yes,10
12900,Person_599,51,Female,Widowed,0,2,No,High School,Doctor,38,78016,22374,12076,No,10350,181,185093,96622,Food,3,6,1,7,8,8,1,6,9,Low,Yes,6
12901,Person_600,43,Other,Divorced,0,5,Yes,Bachelor,Doctor,19,87918,47933,25607,Yes,12521,146,170365,21563,Food,3,10,5,9,10,8,3,6,10,Medium,Yes,6
12902,Person_601,42,Male,Single,4,2,No,PhD,Sales,23,81663,68955,24783,No,19733,170,88552,72008,Rent,1,6,4,9,3,10,1,3,5,Medium,No,10
12903,Person_602,51,Other,Widowed,4,6,Yes,PhD,Doctor,26,14789,19515,18321,Yes,24028,11,46116,2775,Bills,2,7,6,10,10,6,3,8,10,High,Yes,1
12904,Person_603,56,Female,Single,0,3,Yes,Master,Engineer,29,51050,12125,13948,Yes,6560,10,120461,15828,Rent,3,1,7,10,9,9,5,9,3,Low,No,6
12905,Person_604,31,Other,Divorced,2,6,No,High School,Manager,26,94840,5300,17530,No,27301,69,40484,17974,Bills,2,4,9,5,6,9,2,6,3,High,Yes,10
12906,Person_605,68,Other,Married,2,10,Yes,High School,Engineer,25,56335,20465,21536,No,5247,139,161287,22388,Food,8,9,1,7,5,10,2,2,6,Low,No,2
12907,Person_606,32,Other,Single,4,9,Yes,Bachelor,Manager,6,21640,14968,13824,No,21740,40,81638,80591,Bills,6,10,10,3,5,8,3,1,1,High,No,4
12908,Person_607,42,Other,Divorced,3,1,No,Master,Doctor,37,12188,77121,4299,No,4077,152,134476,18615,Food,7,6,4,6,3,8,4,3,7,High,Yes,6
12909,Person_608,44,Male,Widowed,0,6,Yes,Master,Doctor,4,19945,87827,14120,Yes,21282,105,168332,37886,Bills,1,2,6,8,2,8,2,3,3,Medium,No,3
12910,Person_609,54,Male,Single,4,9,No,PhD,Artist,22,47268,27333,8118,No,10858,2,100647,22838,Bills,6,4,10,8,6,8,4,8,5,Low,No,3
12911,Person_610,60,Female,Single,4,4,No,PhD,Manager,27,22794,84634,10756,No,11391,2,65642,40728,Rent,2,6,7,2,1,5,3,5,7,Low,Yes,3
12912,Person_611,49,Male,Widowed,0,2,No,PhD,Doctor,33,63732,21610,25018,No,10946,83,46009,78000,Bills,6,4,7,6,7,5,5,1,7,Medium,Yes,4
12913,Person_612,36,Male,Married,0,4,No,Bachelor,Sales,14,23037,44818,24143,No,15186,155,128824,52798,Food,3,10,8,7,5,10,3,4,9,Medium,Yes,9
12914,Person_613,68,Female,Widowed,2,1,No,Bachelor,Teacher,31,96554,46376,7953,No,1417,150,29605,72776,Rent,7,7,10,7,4,9,5,7,1,Medium,Yes,4
12915,Person_614,39,Male,Single,3,3,Yes,PhD,Artist,25,57863,47603,4784,Yes,25230,175,110879,70478,Bills,3,3,8,3,9,7,6,5,3,Medium,Yes,4
12916,Person_615,67,Male,Widowed,3,10,Yes,Master,Engineer,30,67369,60781,15185,No,27018,194,184277,19622,Rent,9,6,8,9,10,4,2,10,9,Low,Yes,4
12917,Person_616,44,Female,Divorced,0,9,Yes,Bachelor,Artist,18,72398,72263,9024,Yes,16494,169,168641,13536,Travel,3,4,8,2,1,6,4,6,8,Low,Yes,7
12918,Person_617,41,Female,Widowed,1,10,No,Master,Teacher,8,78618,40974,14674,No,24665,106,120827,67136,Rent,7,3,8,3,4,7,3,10,2,Medium,Yes,5
12919,Person_618,32,Female,Single,4,5,No,Master,Manager,28,76679,36917,17845,No,8954,167,5580,5700,Travel,4,3,6,2,3,5,6,4,8,High,No,2
12920,Person_619,38,Other,Widowed,4,6,No,High School,Engineer,38,15121,38379,11708,No,13591,133,114902,38839,Travel,8,2,9,9,6,5,2,2,8,High,Yes,7
12921,Person_620,68,Other,Married,0,3,No,PhD,Engineer,3,32322,72307,1159,Yes,7391,19,5400,10248,Rent,2,3,3,4,5,5,6,9,2,High,No,3
12922,Person_621,55,Female,Widowed,1,5,Yes,High School,Manager,2,24171,62789,386,No,11364,138,170715,45291,Food,8,10,6,2,7,7,5,2,8,High,Yes,1
